,audit_year,Country,Hospital/Site,Hospital Beds (HC),Diabetic Patients (BA),Prevalence of diabetes,Percentage White,Percentage emergency,Percentage Mangement of diabetes,Percentage other medical,Percentage Non Medical,Percentage Diabetes Type 1,Percentage Diabetes Type 2 - Insulin,Percentage Diabetes Type 2 - Non insulin,Percentage Diabetes Type 2 - Diet only,Percentage Diabetes Type Other,Nursing hours,Consultant hours,Dietician hours,Podiatrist hours, Blood Glucose monitoring Days , Appropriate Days , Good Diabetes Days ,Visit by specialist diabetes team,Medication errors,prescription errors,management errors,Insulin Errors,Admitted with foot disease,Seen by the MDT within 24 hours,Foot Risk Assessment completed within 24 hours,Foot Risk Assessment completed during the hospital stay,% Severe Hypo,% Minor Hypo,Meals Suitable,Meals Timing,Meals Choice,Staff Knowledge - Answer Qs,Staff Knowledge - Emotional support,Staff Knowledge - Work together,Overall Satisfaction,Patient reported unexpected high,Patient reported unexpected low,Able to take control of diabetes care,Staff aware of diabetes,some all or most staff know enough about diabetes,Percentage renal replacement therapy
236,2010,England,Hospital,447.0,63,0.141,0.9840000000000001,0.823,0.095,0.54,0.365,0.127,0.33299999999999996,0.429,0.111,0.0,1.13,0.07,,0.02,6.37,6.17,3.85,0.28300000000000003,0.361,0.311,0.14800000000000002,0.23,0.127,0.375,0.127,0.08800000000000001,0.095,0.14300000000000002,0.8059999999999999,0.857,0.7190000000000001,0.47600000000000003,0.8240000000000001,0.34299999999999997,0.7559999999999999,0.294,0.294,0.743,0.805,0.605,0.032
237,2010,England,Hospital,255.0,30,0.11800000000000001,0.8079999999999999,0.867,0.207,0.44799999999999995,0.345,0.0,0.379,0.552,0.069,0.0,1.23,0.53,0.13,0.13,5.47,5.81,2.91,0.44,0.4,0.267,0.267,0.1,0.10300000000000001,0.33299999999999996,0.37,0.17600000000000002,0.067,0.16699999999999998,0.7140000000000001,0.25,0.5710000000000001,0.25,0.857,0.0,0.75,0.25,0.375,0.667,1.0,0.75,0.0
238,2010,England,Hospital,281.0,52,0.185,0.426,0.8370000000000001,0.14,0.58,0.28,0.061,0.449,0.327,0.163,0.0,1.19,1.73,1.29,,6.25,5.37,3.46,0.275,0.5,0.326,0.326,0.326,0.061,0.0,0.11599999999999999,0.091,0.077,0.154,0.727,0.552,0.5379999999999999,0.565,0.318,0.406,0.667,0.424,0.212,0.46399999999999997,0.8290000000000001,0.667,0.021
239,2010,England,Hospital,836.0,158,0.18899999999999997,0.732,0.914,0.06,0.7879999999999999,0.152,0.052000000000000005,0.316,0.574,0.057999999999999996,0.0,0.43,0.08,,,6.27,6.15,2.95,0.191,0.493,0.27699999999999997,0.358,0.284,0.053,0.25,0.35,0.722,0.12,0.272,0.765,0.563,0.667,0.43799999999999994,0.5,0.278,0.556,0.467,0.6,0.625,0.778,0.556,0.02
240,2010,England,Hospital,500.0,86,0.172,0.899,0.894,0.084,0.747,0.16899999999999998,0.036000000000000004,0.405,0.452,0.107,0.0,0.83,0.14,0.05,0.01,6.06,5.23,4.78,0.397,0.235,0.099,0.136,0.111,0.078,1.0,0.32899999999999996,0.899,0.105,0.198,0.87,0.935,0.8859999999999999,0.444,0.7859999999999999,0.5,0.826,0.222,0.311,0.7440000000000001,0.733,0.63,0.0
241,2010,England,Hospital,371.0,62,0.16699999999999998,1.0,0.9670000000000001,0.145,0.5479999999999999,0.306,0.066,0.213,0.508,0.213,0.0,0.11,0.03,0.03,0.02,6.23,5.97,4.56,0.311,0.21100000000000002,0.12300000000000001,0.105,0.053,0.081,0.6,0.19699999999999998,0.275,0.09699999999999999,0.242,0.909,0.65,0.9,0.625,0.591,0.409,0.909,0.095,0.28600000000000003,0.619,0.955,0.682,0.016
242,2010,England,Site,1619.0,237,0.146,0.858,0.8340000000000001,0.035,0.64,0.325,0.055999999999999994,0.276,0.5,0.168,0.0,0.32,0.07,,0.01,6.05,6.12,4.18,0.159,0.292,0.139,0.191,0.172,0.064,0.5,0.327,0.301,0.135,0.228,0.6940000000000001,0.632,0.542,0.63,0.643,0.371,0.71,0.19399999999999998,0.306,0.65,0.937,0.6509999999999999,0.057999999999999996
243,2010,England,Site,507.0,70,0.138,0.986,0.87,0.028999999999999998,0.594,0.377,0.087,0.13,0.493,0.29,0.0,0.31,0.11,0.11,0.06,5.96,5.64,4.02,0.261,0.20600000000000002,0.095,0.14300000000000002,0.095,0.03,1.0,0.2,0.25,0.1,0.086,0.857,0.667,0.684,0.5329999999999999,0.684,0.47600000000000003,0.857,0.095,0.19,0.737,0.905,0.6,0.0
244,2010,England,Hospital,980.0,136,0.139,0.799,0.746,0.053,0.644,0.303,0.061,0.371,0.49200000000000005,0.076,0.0,0.28,0.01,,0.03,6.24,5.99,3.29,0.252,0.276,0.11199999999999999,0.172,0.209,0.09,0.33299999999999996,0.092,0.109,0.10300000000000001,0.19899999999999998,0.912,0.594,0.516,0.381,0.607,0.278,0.75,0.371,0.429,0.645,0.919,0.647,0.096
245,2010,England,Site,1387.0,140,0.10099999999999999,0.968,0.752,0.107,0.58,0.313,0.068,0.341,0.341,0.25,0.0,0.31,0.03,0.01,0.01,5.76,5.44,3.59,0.205,0.382,0.301,0.22,0.33299999999999996,0.069,0.667,0.15,0.366,0.1,0.25,0.889,0.7559999999999999,0.705,0.34,0.718,0.452,0.7879999999999999,0.22699999999999998,0.28,0.685,0.857,0.607,0.022000000000000002
246,2010,England,Site,782.0,71,0.091,0.9329999999999999,0.873,0.129,0.7140000000000001,0.157,0.10099999999999999,0.23199999999999998,0.46399999999999997,0.203,0.0,0.17,1.24,0.11,,5.63,4.31,2.8,0.19399999999999998,0.516,0.375,0.266,0.375,0.086,0.4,0.0,0.079,0.155,0.282,0.8,0.7140000000000001,0.733,0.455,0.769,0.33299999999999996,0.733,0.2,0.33299999999999996,0.667,0.867,0.6920000000000001,0.015
247,2010,England,Site,987.0,111,0.11199999999999999,0.991,0.898,0.046,0.633,0.321,0.1,0.255,0.345,0.3,0.0,0.4,0.19,,0.07,5.77,5.77,3.5,0.14300000000000002,0.26,0.15,0.17,0.16,0.037000000000000005,0.75,0.0,0.397,0.081,0.207,0.9259999999999999,0.792,0.76,0.737,0.75,0.519,0.778,0.29600000000000004,0.222,0.76,1.0,0.7040000000000001,0.028999999999999998
248,2010,England,Hospital,850.0,164,0.193,0.9420000000000001,0.86,0.11599999999999999,0.5670000000000001,0.317,0.061,0.252,0.521,0.166,0.0,0.38,0.1,0.02,,5.73,4.97,3.68,0.14400000000000002,0.409,0.302,0.188,0.255,0.09,0.917,0.133,0.195,0.055,0.122,0.818,0.84,0.653,0.34299999999999997,0.732,0.204,0.691,0.302,0.20800000000000002,0.691,0.857,0.5539999999999999,0.03
249,2010,England,Hospital,216.0,28,0.13,0.826,0.667,0.071,0.429,0.5,0.16,0.36,0.36,0.12,0.0,1.88,0.29,,0.79,6.0,5.75,2.16,0.4,0.615,0.385,0.5,0.5,0.136,0.33299999999999996,0.192,0.375,0.179,0.179,0.9,0.75,0.444,0.833,0.33299999999999996,0.4,1.0,0.5710000000000001,0.28600000000000003,1.0,0.9,0.6,0.185
250,2010,England,Hospital,80.0,12,0.15,1.0,1.0,0.182,0.818,0.0,0.25,0.0,0.583,0.16699999999999998,0.0,6.33,2.67,1.67,0.08,6.92,6.92,3.5,0.0,0.33299999999999996,0.083,0.25,0.083,0.0,,0.182,0.583,0.083,0.25,1.0,1.0,1.0,1.0,0.5,0.667,1.0,0.33299999999999996,0.0,0.33299999999999996,1.0,1.0,0.0
251,2010,England,Hospital,547.0,76,0.139,0.904,0.905,0.068,0.644,0.28800000000000003,0.066,0.276,0.579,0.079,0.0,1.52,0.53,0.04,0.03,6.74,6.55,4.52,0.257,0.289,0.158,0.184,0.158,0.095,0.8,0.217,0.263,0.184,0.276,0.76,0.6,0.583,0.6,0.625,0.36,0.76,0.125,0.20800000000000002,0.542,0.833,0.6,0.043
252,2010,England,Hospital,383.0,52,0.136,0.898,0.92,0.057999999999999996,0.7120000000000001,0.231,0.059000000000000004,0.392,0.431,0.11800000000000001,0.0,0.94,0.1,0.04,,5.76,4.91,3.45,0.318,0.20800000000000002,0.16699999999999998,0.083,0.146,0.077,0.667,0.24,0.308,0.038,0.212,0.743,0.758,0.5589999999999999,0.47100000000000003,0.645,0.22899999999999998,0.7140000000000001,0.306,0.25,0.677,0.8059999999999999,0.5710000000000001,0.057999999999999996
253,2010,England,Hospital,75.0,16,0.213,1.0,0.091,0.071,0.5710000000000001,0.35700000000000004,0.0,0.25,0.313,0.43799999999999994,0.0,0.63,0.56,0.01,0.81,1.4,5.25,5.38,0.385,0.188,0.063,0.125,0.125,0.125,1.0,0.563,0.0,0.0,0.063,1.0,0.5,0.455,0.2,0.375,0.273,0.75,0.16699999999999998,0.083,0.583,0.917,0.41700000000000004,0.0
254,2010,England,Hospital,464.0,70,0.151,0.943,0.97,0.059000000000000004,0.765,0.17600000000000002,0.03,0.26899999999999996,0.5670000000000001,0.134,0.0,,0.14,,,6.43,5.37,4.85,0.254,0.23199999999999998,0.159,0.087,0.11599999999999999,0.045,0.667,0.149,0.35700000000000004,0.086,0.257,0.841,0.75,0.579,0.583,0.75,0.35,0.86,0.195,0.146,0.69,0.8370000000000001,0.69,0.0
255,2010,England,Hospital,157.0,19,0.121,1.0,0.895,0.053,0.632,0.316,0.053,0.42100000000000004,0.316,0.21100000000000002,0.0,1.05,,0.53,0.11,6.79,6.79,5.89,0.556,0.222,0.222,0.0,0.16699999999999998,0.111,0.5,0.278,0.769,0.053,0.158,0.833,0.857,0.75,0.2,0.429,0.429,0.75,0.14300000000000002,0.0,0.375,0.875,0.5,0.0
256,2010,England,Hospital,872.0,88,0.10099999999999999,0.955,0.85,0.036000000000000004,0.655,0.31,0.071,0.369,0.41700000000000004,0.14300000000000002,0.0,0.41,0.09,,0.05,6.74,6.46,4.45,0.397,0.226,0.155,0.095,0.131,0.094,0.25,0.183,0.156,0.114,0.136,0.8859999999999999,0.85,0.795,0.75,0.605,0.628,0.8640000000000001,0.205,0.10300000000000001,0.705,0.8640000000000001,0.7140000000000001,0.012
257,2010,England,Hospital,376.0,51,0.136,0.9790000000000001,0.96,0.102,0.531,0.36700000000000005,0.122,0.28600000000000003,0.38799999999999996,0.204,0.0,0.75,0.39,0.53,0.12,6.39,5.56,3.11,0.3,0.43799999999999994,0.33299999999999996,0.25,0.22899999999999998,0.1,0.8,0.204,0.04,0.11800000000000001,0.196,0.917,0.7,0.818,0.778,0.364,0.545,0.727,0.25,0.41700000000000004,0.636,0.917,0.9,0.0
258,2010,England,Hospital,219.0,39,0.17800000000000002,1.0,0.868,0.0,0.703,0.297,0.051,0.41,0.33299999999999996,0.205,0.0,0.77,0.36,,0.69,6.32,5.98,4.07,0.28600000000000003,0.11800000000000001,0.059000000000000004,0.11800000000000001,0.059000000000000004,0.057,0.5,0.158,0.067,0.10300000000000001,0.231,1.0,0.778,0.889,0.4,0.7140000000000001,0.625,1.0,0.222,0.556,0.667,0.889,0.556,0.0
259,2010,England,Hospital,509.0,68,0.134,0.5379999999999999,0.8909999999999999,0.091,0.7879999999999999,0.121,0.028999999999999998,0.5,0.382,0.08800000000000001,0.0,0.15,0.06,0.03,0.06,6.81,6.72,4.32,0.19,0.44799999999999995,0.313,0.239,0.299,0.075,1.0,0.515,0.11800000000000001,0.11800000000000001,0.20600000000000002,0.7,0.375,0.43799999999999994,0.308,0.706,0.368,0.8420000000000001,0.35,0.3,0.75,0.9129999999999999,0.429,0.0
260,2010,England,Hospital,135.0,28,0.207,0.321,0.929,0.107,0.857,0.036000000000000004,0.0,0.25,0.679,0.071,0.0,3.71,0.07,,0.61,6.75,6.5,4.88,0.593,0.179,0.0,0.179,0.107,0.136,0.667,0.96,0.619,0.071,0.071,0.818,0.455,0.2,0.75,0.7,0.5,0.818,0.0,0.2,0.5,1.0,0.818,0.0
261,2010,England,Hospital,440.0,72,0.16399999999999998,0.9520000000000001,0.757,0.10099999999999999,0.594,0.304,0.057,0.414,0.386,0.14300000000000002,0.0,0.1,0.11,0.06,,6.46,5.67,3.48,0.373,0.439,0.318,0.212,0.303,0.113,0.5,0.278,0.5,0.09699999999999999,0.278,0.794,0.6559999999999999,0.636,0.522,0.625,0.424,0.758,0.281,0.281,0.5710000000000001,0.971,0.5589999999999999,0.1
262,2010,England,Hospital,614.0,51,0.083,0.958,0.833,0.098,0.627,0.275,0.040999999999999995,0.429,0.36700000000000005,0.163,0.0,1.37,0.18,,0.25,6.75,6.56,3.75,0.313,0.4,0.35600000000000004,0.111,0.17800000000000002,0.09300000000000001,0.0,0.364,0.522,0.157,0.157,0.8240000000000001,0.647,0.688,0.5379999999999999,0.643,0.188,0.706,0.267,0.067,0.813,0.8240000000000001,0.529,0.024
263,2010,England,Hospital,356.0,47,0.132,0.8440000000000001,0.867,0.064,0.809,0.128,0.022000000000000002,0.133,0.667,0.17800000000000002,0.0,0.43,0.17,0.11,,6.57,6.24,4.32,0.222,0.195,0.098,0.171,0.073,0.044000000000000004,0.0,0.087,0.055999999999999994,0.128,0.17,0.917,0.75,0.75,0.5,0.75,0.33299999999999996,0.75,0.385,0.231,0.636,0.6920000000000001,0.6920000000000001,0.0
264,2010,England,Hospital,309.0,72,0.233,0.556,0.875,0.214,0.5429999999999999,0.243,0.042,0.40299999999999997,0.40299999999999997,0.153,0.0,0.36,0.22,0.13,0.03,6.66,5.51,2.79,0.32299999999999995,0.594,0.478,0.36200000000000004,0.348,0.078,0.6,0.212,0.19,0.18100000000000002,0.23600000000000002,0.7859999999999999,0.615,0.6920000000000001,0.7,0.6,0.35700000000000004,0.7140000000000001,0.429,0.28600000000000003,0.5379999999999999,0.929,0.857,0.069
265,2010,England,Hospital,398.0,67,0.168,0.877,0.909,0.152,0.636,0.212,0.06,0.32799999999999996,0.299,0.313,0.0,1.11,0.33,0.31,0.12,6.89,6.82,4.38,0.297,0.469,0.281,0.313,0.313,0.136,0.375,0.28800000000000003,0.47200000000000003,0.09,0.22399999999999998,0.727,0.8,0.47600000000000003,0.5,0.7,0.22699999999999998,0.7390000000000001,0.23800000000000002,0.19,0.6,0.9570000000000001,0.652,0.136
266,2010,England,Hospital,224.0,32,0.14300000000000002,0.903,0.9690000000000001,0.033,0.9,0.067,0.0,0.29,0.516,0.19399999999999998,0.0,0.94,0.03,0.06,0.06,6.62,6.55,5.73,0.207,0.29,0.29,0.032,0.161,0.09699999999999999,0.0,0.25,0.0,0.125,0.21899999999999997,0.75,0.5710000000000001,0.429,0.5,0.625,0.25,0.375,0.111,0.444,0.778,1.0,0.5,0.0
267,2010,England,Hospital,370.0,50,0.135,0.98,0.938,0.12,0.64,0.24,0.06,0.44,0.38,0.12,0.0,0.75,0.08,0.16,0.02,6.95,6.84,4.31,0.34,0.5529999999999999,0.426,0.213,0.319,0.1,0.0,0.06,0.16399999999999998,0.08,0.2,0.8640000000000001,0.684,0.682,0.529,0.833,0.444,0.826,0.3,0.2,0.7140000000000001,1.0,0.636,0.02
268,2010,England,Hospital,326.0,59,0.18100000000000002,1.0,0.966,0.086,0.586,0.32799999999999996,0.052000000000000005,0.293,0.534,0.121,0.0,0.64,0.41,,,6.65,6.63,4.14,0.382,0.158,0.12300000000000001,0.053,0.08800000000000001,0.08900000000000001,0.6,0.5760000000000001,0.575,0.136,0.18600000000000003,0.9309999999999999,0.885,0.862,0.632,0.63,0.5670000000000001,0.903,0.308,0.154,0.741,0.966,0.862,0.018000000000000002
269,2010,England,Hospital,268.0,51,0.19,0.98,0.745,0.24,0.62,0.14,0.08,0.42,0.38,0.12,0.0,0.59,0.04,0.04,,6.78,6.75,4.05,0.37799999999999995,0.34700000000000003,0.204,0.265,0.204,0.28600000000000003,0.7140000000000001,0.235,0.35700000000000004,0.13699999999999998,0.275,0.8,0.647,0.7140000000000001,0.545,0.684,0.381,0.857,0.4,0.6,0.5710000000000001,0.9,0.5710000000000001,0.14300000000000002
270,2010,England,Hospital,205.0,32,0.156,1.0,1.0,0.188,0.7809999999999999,0.031,0.125,0.5,0.313,0.063,0.0,1.38,0.16,0.06,0.13,3.73,4.36,2.85,0.593,0.4,0.267,0.16699999999999998,0.3,0.129,1.0,0.19399999999999998,0.519,0.094,0.25,0.905,0.8420000000000001,0.7140000000000001,0.8,0.7,0.5710000000000001,0.9520000000000001,0.524,0.33299999999999996,0.7,0.905,0.81,0.0
271,2010,England,Hospital,330.0,42,0.127,0.951,0.857,0.075,0.675,0.25,0.16699999999999998,0.33299999999999996,0.35700000000000004,0.14300000000000002,0.0,0.36,0.31,0.18,0.29,6.58,6.74,3.22,0.231,0.385,0.231,0.154,0.256,0.073,0.667,0.244,0.19399999999999998,0.16699999999999998,0.33299999999999996,1.0,1.0,0.8,0.556,0.615,0.5710000000000001,1.0,0.375,0.43799999999999994,0.4,1.0,0.615,0.0
272,2010,England,Site,370.0,36,0.09699999999999999,0.914,0.909,0.114,0.6859999999999999,0.2,0.111,0.222,0.611,0.055999999999999994,0.0,,0.06,,0.11,6.33,6.0,3.86,0.273,0.385,0.34600000000000003,0.192,0.26899999999999996,0.083,0.33299999999999996,0.08800000000000001,0.125,0.055999999999999994,0.16699999999999998,0.857,0.5710000000000001,0.625,0.2,0.7140000000000001,0.28600000000000003,0.5710000000000001,0.14300000000000002,0.14300000000000002,1.0,0.75,0.5,0.028999999999999998
273,2010,England,Site,743.0,145,0.195,0.669,0.836,0.09,0.534,0.376,0.08800000000000001,0.331,0.397,0.184,0.0,0.61,0.19,,0.03,6.1,5.48,3.37,0.371,0.409,0.299,0.23399999999999999,0.321,0.107,0.583,0.147,0.392,0.11,0.28300000000000003,0.9229999999999999,0.648,0.654,0.528,0.5579999999999999,0.439,0.7859999999999999,0.33299999999999996,0.255,0.6940000000000001,0.893,0.649,0.11599999999999999
274,2010,England,Hospital,368.0,49,0.133,0.9570000000000001,0.792,0.106,0.617,0.27699999999999997,0.063,0.271,0.5,0.16699999999999998,0.0,0.61,0.16,0.06,0.14,6.49,6.27,4.54,0.435,0.244,0.146,0.098,0.122,0.065,1.0,0.191,0.5589999999999999,0.08199999999999999,0.245,0.85,0.889,0.833,0.33299999999999996,0.667,0.42100000000000004,0.9,0.21100000000000002,0.105,0.6,1.0,0.684,0.0
275,2010,England,Hospital,501.0,64,0.128,0.9209999999999999,0.8640000000000001,0.063,0.556,0.381,0.063,0.254,0.556,0.127,0.0,0.74,0.94,,0.4,5.37,5.69,3.63,0.25,0.40700000000000003,0.24100000000000002,0.204,0.204,0.07,0.667,0.182,0.261,0.125,0.344,0.92,0.833,0.52,0.28600000000000003,0.708,0.231,0.615,0.409,0.318,0.565,0.84,0.654,0.0
276,2010,England,Hospital,447.0,60,0.134,0.8420000000000001,0.879,0.018000000000000002,0.745,0.23600000000000002,0.0,0.31,0.5,0.19,0.0,0.42,0.1,0.1,0.33,6.04,5.81,3.49,0.28600000000000003,0.321,0.20800000000000002,0.132,0.151,0.14300000000000002,0.75,0.596,0.284,0.083,0.1,1.0,0.846,0.75,0.9,0.875,0.5379999999999999,0.929,0.267,0.267,0.909,0.75,0.643,0.017
277,2010,England,Site,1211.0,156,0.129,0.987,0.757,0.033,0.616,0.35100000000000003,0.077,0.258,0.484,0.18100000000000002,0.0,,0.04,0.1,0.02,6.25,5.78,4.28,0.21,0.377,0.336,0.098,0.205,0.054000000000000006,0.375,0.113,0.14400000000000002,0.09,0.16699999999999998,0.907,0.838,0.632,0.8,0.667,0.568,0.889,0.28600000000000003,0.33299999999999996,0.718,0.8859999999999999,0.727,0.033
278,2010,England,Hospital,580.0,96,0.166,1.0,0.88,0.078,0.733,0.18899999999999997,0.07400000000000001,0.221,0.516,0.18899999999999997,0.0,0.45,0.07,0.08,,5.12,4.7,2.9,0.154,0.35200000000000004,0.253,0.17600000000000002,0.187,0.066,0.33299999999999996,0.195,0.106,0.063,0.188,0.93,0.821,0.8420000000000001,0.5,0.6759999999999999,0.442,0.8220000000000001,0.214,0.19,0.725,0.889,0.619,0.022000000000000002
279,2010,England,Hospital,148.0,22,0.149,1.0,1.0,0.136,0.773,0.091,0.091,0.273,0.5,0.136,0.0,2.73,0.22,0.27,,6.68,6.68,3.19,0.22699999999999998,0.45,0.3,0.2,0.3,0.045,0.0,0.045,0.0,0.182,0.364,0.667,0.667,1.0,1.0,0.33299999999999996,0.33299999999999996,1.0,0.0,0.33299999999999996,1.0,1.0,0.667,0.0
280,2010,England,Site,1571.0,213,0.136,0.784,0.804,0.08199999999999999,0.611,0.308,0.1,0.28,0.455,0.166,0.0,0.35,0.02,,0.02,6.35,5.29,3.71,0.302,0.47200000000000003,0.311,0.259,0.295,0.035,0.5,0.0,0.5,0.16399999999999998,0.235,0.903,0.63,0.625,0.33299999999999996,0.627,0.301,0.726,0.214,0.271,0.642,0.878,0.45799999999999996,0.049
281,2010,England,Hospital,339.0,50,0.147,0.96,0.878,0.06,0.72,0.22,0.12,0.2,0.64,0.04,0.0,0.08,,,,6.72,6.12,4.43,0.405,0.449,0.36700000000000005,0.14300000000000002,0.22399999999999998,0.021,0.0,0.122,0.29600000000000004,0.14,0.34,0.867,0.7140000000000001,0.5710000000000001,0.6,0.643,0.563,0.765,0.267,0.2,0.5,0.941,0.8240000000000001,0.0
282,2010,England,Site,542.0,85,0.157,0.8809999999999999,0.9059999999999999,0.107,0.667,0.226,0.098,0.171,0.451,0.28,0.0,0.91,0.24,0.22,0.01,6.45,6.29,3.64,0.392,0.31,0.27399999999999997,0.107,0.179,0.15,0.444,0.6,0.738,0.129,0.165,0.8370000000000001,0.73,0.718,0.375,0.667,0.27699999999999997,0.7759999999999999,0.318,0.295,0.625,0.875,0.479,0.026000000000000002
283,2010,England,Hospital,382.0,73,0.191,0.889,0.9570000000000001,0.11,0.685,0.205,0.055999999999999994,0.278,0.47200000000000003,0.19399999999999998,0.0,0.51,0.59,0.21,0.08,5.28,5.81,3.92,0.127,0.408,0.268,0.268,0.31,0.08199999999999999,0.667,0.319,0.179,0.17800000000000002,0.28800000000000003,0.8059999999999999,0.742,0.742,0.522,0.767,0.33299999999999996,0.6970000000000001,0.258,0.226,0.7240000000000001,0.9059999999999999,0.594,0.157
284,2010,England,Hospital,315.0,59,0.187,0.966,0.9470000000000001,0.017,0.7240000000000001,0.259,0.053,0.21100000000000002,0.474,0.263,0.0,1.19,0.2,0.81,0.07,6.41,6.36,3.9,0.315,0.42100000000000004,0.368,0.158,0.24600000000000002,0.10300000000000001,0.33299999999999996,0.196,0.226,0.153,0.525,0.95,0.833,0.65,0.385,0.556,0.21100000000000002,0.85,0.22699999999999998,0.364,0.579,0.826,0.545,0.017
285,2010,England,Hospital,859.0,81,0.094,0.988,0.95,0.099,0.63,0.272,0.05,0.38799999999999996,0.38799999999999996,0.175,0.0,0.47,0.12,0.02,0.32,6.46,6.48,4.04,0.284,0.35100000000000003,0.28600000000000003,0.23399999999999999,0.20800000000000002,0.075,0.5,0.15,0.067,0.14800000000000002,0.33299999999999996,0.96,0.708,0.818,0.583,0.909,0.33299999999999996,0.92,0.318,0.455,0.44,0.96,0.68,0.013000000000000001
286,2010,England,Hospital,300.0,38,0.127,0.946,0.892,0.053,0.526,0.42100000000000004,0.132,0.21100000000000002,0.368,0.289,0.0,0.79,1.26,,0.05,5.81,6.21,4.56,0.5529999999999999,0.395,0.342,0.184,0.237,0.055999999999999994,0.5,0.158,0.132,0.079,0.21100000000000002,0.846,0.833,0.7140000000000001,0.75,0.5,0.5,0.929,0.071,0.35700000000000004,0.857,0.867,0.643,0.0
287,2010,England,Hospital,17.0,4,0.235,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0.5,,,0.25,7.0,7.0,1.75,0.5,0.75,0.0,0.75,0.0,0.0,,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0
288,2010,England,Hospital,465.0,84,0.18100000000000002,0.976,0.95,0.10800000000000001,0.747,0.145,0.083,0.429,0.27399999999999997,0.214,0.0,0.71,0.1,0.04,0.06,6.03,5.6,4.3,0.446,0.23800000000000002,0.131,0.155,0.19,0.10300000000000001,0.875,0.442,0.29600000000000004,0.071,0.214,0.9059999999999999,0.68,0.552,0.684,0.517,0.581,0.871,0.16699999999999998,0.267,0.586,0.75,0.7,0.0
289,2010,England,Site,664.0,81,0.122,1.0,0.9,0.128,0.615,0.256,0.063,0.405,0.392,0.139,0.0,0.56,,,,6.17,5.87,4.1,0.45299999999999996,0.28600000000000003,0.247,0.078,0.195,0.128,0.625,0.228,0.16899999999999998,0.086,0.235,0.9490000000000001,0.75,0.743,0.655,0.595,0.526,0.895,0.158,0.289,0.722,0.9490000000000001,0.8109999999999999,0.037000000000000005
290,2010,England,Hospital,400.0,58,0.145,0.818,0.912,0.053,0.579,0.368,0.054000000000000006,0.214,0.536,0.196,0.0,0.43,0.14,0.07,0.05,5.35,5.26,4.55,0.294,0.255,0.196,0.13699999999999998,0.17600000000000002,0.14,0.857,0.182,0.5,0.069,0.31,0.867,0.667,0.813,0.8,0.643,0.5,0.813,0.188,0.43799999999999994,0.688,0.938,0.8,0.0
291,2010,England,Hospital,400.0,50,0.125,0.9,0.813,0.044000000000000004,0.8220000000000001,0.133,0.04,0.14,0.72,0.1,0.0,0.8,0.48,,,4.88,4.15,3.85,0.179,0.289,0.079,0.289,0.105,0.021,1.0,0.435,0.05,0.12,0.26,0.818,0.474,0.55,0.381,0.353,0.409,0.818,0.182,0.273,0.474,0.773,0.545,0.0
292,2010,England,Hospital,650.0,86,0.132,0.897,0.767,0.094,0.765,0.141,0.133,0.361,0.373,0.133,0.0,0.66,0.28,0.14,0.05,5.8,5.19,2.27,0.27399999999999997,0.446,0.324,0.257,0.33799999999999997,0.12,0.8,0.225,0.183,0.07,0.18600000000000003,0.841,0.821,0.7440000000000001,0.667,0.7,0.47700000000000004,0.841,0.295,0.295,0.581,0.907,0.6890000000000001,0.111
293,2010,England,Hospital,786.0,88,0.11199999999999999,0.9129999999999999,0.675,0.136,0.593,0.272,0.09300000000000001,0.244,0.512,0.151,0.0,0.47,0.31,,,5.99,5.18,3.38,0.149,0.3,0.188,0.188,0.125,0.094,0.667,0.174,0.115,0.159,0.261,0.9470000000000001,0.789,0.737,0.5,0.889,0.4,0.85,0.33299999999999996,0.222,0.65,1.0,0.611,0.0
294,2010,England,Site,788.0,111,0.141,0.991,0.9420000000000001,0.121,0.523,0.355,0.038,0.337,0.5,0.125,0.0,0.5,0.17,0.07,0.25,5.37,5.37,3.04,0.392,0.494,0.322,0.299,0.276,0.253,0.11800000000000001,0.0,0.282,0.10800000000000001,0.23399999999999999,0.73,0.611,0.657,0.444,0.7879999999999999,0.361,0.711,0.243,0.35100000000000003,0.605,0.8,0.529,0.0
295,2010,England,Hospital,663.0,96,0.145,0.9470000000000001,0.895,0.07400000000000001,0.66,0.266,0.094,0.33299999999999996,0.396,0.177,0.0,1.01,0.15,,0.02,5.69,5.31,4.02,0.297,0.355,0.28,0.151,0.215,0.11599999999999999,0.7,0.305,0.175,0.063,0.22899999999999998,0.9690000000000001,0.774,0.7929999999999999,0.5,0.655,0.469,0.813,0.344,0.281,0.71,0.935,0.688,0.0
296,2010,England,Hospital,300.0,44,0.147,0.773,0.825,0.047,0.6509999999999999,0.302,0.095,0.33299999999999996,0.429,0.14300000000000002,0.0,0.67,0.18,0.07,0.07,6.49,5.58,3.93,0.33299999999999996,0.28600000000000003,0.214,0.11900000000000001,0.16699999999999998,0.023,0.0,0.091,0.0,0.114,0.22699999999999998,0.9470000000000001,0.706,0.8,0.41700000000000004,0.667,0.4,0.8420000000000001,0.25,0.3,0.833,0.95,0.75,0.0
